id,program_id,order,code,website,enacted,enactedtext,effective,effectivetext,expired,expiredtext,file_key,file_name
2220,2749,4,"Resolution No. 20081106-048",http://www.ci.austin.tx.us/edims/document.cfm?id=123402,,11/06/2008,,,,,,
2222,3631,0,"HB 733",http://www.legis.state.la.us/billdata/streamdocument.asp?did=668803,,7/10/2009,,,,,,
2223,2660,2,"04 NCAC 11 R08-67",http://ncrules.state.nc.us/ncac/title%2004%20-%20commerce/chapter%2011%20-%20utilities%20commission/04%20ncac%2011%20r08-67.pdf,,2/29/2008,,2/29/2008,,,,
2224,584,4,"ICC Order 09-0342",https://www.icc.illinois.gov/docket/docketsheet.aspx?no=09-0342,,07/29/2009,,07/29/2009,,,,
2226,3644,0,"Program Guide",,,,,,,,,
2230,2646,2,"N.C. Gen. Stat. § 153A-144",http://www.ncga.state.nc.us/EnactedLegislation/Statutes/HTML/BySection/Chapter_153A/GS_153A-144.html,,"7/27/2007, subsequently amended",,10/1/2007,,,,
2232,262,5,"PUC Order Docket No. M-00051865",http://www.puc.state.pa.us/PcDocs/569133.doc,"2009-05-28 04:00:00",,,,,,,
2234,3648,1,"Special Session H.B. 1",http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2007&sessInd=1&billBody=H&billTyp=B&billNbr=0001&pn=0086,,07/09/2008,,,,,,
2236,3650,1,"Special Session H.B. 1",http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2007&sessInd=1&billBody=H&billTyp=B&billNbr=0001&pn=0086,,07/09/2008,,,,,,
2237,3651,1,"Special Session H.B. 1",http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2007&sessInd=1&billBody=H&billTyp=B&billNbr=0001&pn=0086,,07/09/2008,,,,,,
2238,3653,1,"W. Va. Code §24-2F-1 et seq.",http://www.legis.state.wv.us/WVCODE/ChapterEntire.cfm?chap=24&art=2F,,06/02/2009,,"07/01/2009 (subsequently amended)",,,,
2239,1228,1,"N.D. Cent. Code, Â§ 54-44.5-08",http://www.legis.nd.gov/cencode/t54c44-5.pdf,,3/18/1999,,8/1/1999,,,,
2242,3053,4,"NYCL Pub B § 80 et seq.",,"2009-08-26 04:00:00",,"2010-08-26 04:00:00",,,,,
2245,3662,1,"A.B. 8862",http://assembly.state.ny.us/leg/?bn=A08862&sh=t,,08/26/2009,,08/26/2009,,,,
2246,382,2,"HRS §444-7",http://files.hawaii.gov/dcca/pvl/pvl/hrs/hrs_pvl_444.pdf,,"1959, subsequently amended",,,,,,
2249,3673,1,"CA Public Utilities Code § 2851 et seq.",http://www.leginfo.ca.gov/cgi-bin/displaycode?section=puc&group=02001-03000&file=2851-2854,,8/21/2006,,,,,,
2250,3673,0,"SASH Handbook",http://www.gosolarcalifornia.ca.gov/documents/SASH_Handbook.pdf,,,"2016-10-01 04:00:00",,,,,
2253,282,3,"Minn. R. 7835.9910",https://www.revisor.mn.gov/rules/?id=7835.9910,,,,2000,,,,
2254,3683,0,"Va. Code Â§ 56-577",http://leg1.state.va.us/cgi-bin/legp504.exe?000+cod+56-577,,04/04/2007,,07/01/2007,,,,
2259,3687,0,"Memphis Ordinance 5292",http://www.memphistn.gov/Portals/0/pdf_forms/energy_efficiency_rental_properties_ordinance.pdf,,2009,,,,,,
2260,3690,1,"Executive Order 04.24.08.02",http://www.georgia.gov/vgn/images/portal/cit_1210/20/11/11234071804_24_08_02.pdf,,4/24/2008,,,,,,
2261,3686,2,"HI PUC Order, Docket 2007-0323",,,12/15/2008,,,,,,
2262,3686,1,"HRS Â§ 269-121 et seq.",http://www.capitol.hawaii.gov/hrscurrent/Vol05_Ch0261-0319/HRS0269/HRS_0269-0121.htm,,"6/2/2006, subsequently amended",,,,,,
2263,3679,0,"§ 55 ILCS 5/5-12020",http://www.ilga.gov/legislation/ilcs/ilcs4.asp?DocName=005500050HDiv.+5-12&ActID=750&ChapterID=12&SeqStart=78800000&SeqEnd=81200000,,08/11/2009,,,,,,
2266,3127,3,"§ 20 ILCS 3130/1 et seq.",http://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=3109&ChapterID=5,,07/24/2009,,07/24/2009,,,,
2267,3411,3,"Order Establishing A Standard-Offer Program for Qualifying SPEED Resources",http://psb.vermont.gov/sites/psb/files/7533_Order_Re_Standard_Offer_Program.pdf,,09/30/2009,,09/30/2009,,,,
2269,3684,1,"Honolulu City Council Bill 58",,,,,10/1/2009,,,,
2270,2465,1,"Chapter 18-13 Energy Conservation",http://chicago-il.elaws.us/code/coor_t18_ch18-13,,11/05/2008,,04/22/2009,,,,
2271,3715,0,"HI PUC Decision and Order, Docket 2008-0273",,,9/25/2009,,,,,,
2272,3192,3,"New Hampshire PUC Order 25.020",http://www.puc.nh.gov/Regulatory/Orders/2009orders/25020e.pdf,,10/02/2009,,10/01/2009,,,,
2273,146,2,"Informational Guideline 84-209",http://www.mass.gov/dor/docs/dls/publ/igr/1984/84-209.pdf,,1984,,,,,,
2274,144,2,"830 CMR 62.6.1",http://www.mass.gov/dor/businesses/help-and-resources/legal-library/regulations/62-00-income-tax/830-cmr-6261-residential-energy-credit.html,,,,,,,,
2275,3685,1,"HB 473",http://www.legis.state.ga.us/legis/2009_10/pdf/hb473.pdf,,4/22/2009,,5/22/2009,,,,
2278,2612,3,"HB 6284",ftp://ftp.cga.ct.gov/2009/act/pa/pdf/2009PA-00192-R00HB-06284-PA.PDF,"2009-07-08 04:00:00",,"2009-07-08 04:00:00",,,,,
2279,2727,2,"Salt Lake City Code 18.95",http://www.sterlingcodifiers.com/codebook/index.php?book_id=672,,,,,,,,
2280,2501,2,"CRS § 31-20-101.3",http://www.lexisnexis.com/hottopics/colorado/,"2007-04-16 04:00:00","Subsequently amended","2007-08-03 04:00:00",8/3/2007,,,,
2281,2502,2,"CRS § 30-11-107.3",http://www.lexisnexis.com/hottopics/colorado/,"2007-04-16 04:00:00",,"2007-08-03 04:00:00",,,,,
2285,552,1,"Cal Pub Util Code § 379.6",http://www.leginfo.ca.gov/cgi-bin/displaycode?section=puc&group=00001-01000&file=360-380.5,,,,,,,,
2287,225,2,"IAC 199-15.17",https://www.legis.iowa.gov/DOCS/ACO/IAC/LINC/1-23-2013.Rule.199.15.17.pdf,,08/29/2003,,,,,,
2288,3729,0,"CA Government Code § 65893, et seq.",http://www.search-california-law.com/research/ca/GOV/65893./Cal-Gov%27t-Code-Section-65893/text.html,"2009-10-11 04:00:00",,"2010-01-01 05:00:00",,"2017-01-01 05:00:00",,,
2289,303,3,"DC PSC Order No. 15561",https://edocket.dcpsc.org/apis/pdf_files/50bd742e-bfd9-49ed-9d1f-18e4beffd71d.pdf,"2009-09-28 04:00:00",,"2009-10-02 04:00:00",,,,,
2293,3734,2,"Regulatory Commission of Alaska Order R-09-001(3)",http://rca.alaska.gov/RCAWeb/ViewFile.aspx?id=b58bfde7-9276-480c-b347-240f3e88cdea,,,"2010-01-15 05:00:00",,,,,
2296,142,2,"IAC 701-80.13(1)",https://www.legis.iowa.gov/DOCS/ACO/IAC/LINC/8-8-2012.Rule.701.80.13.pdf,,,,,,,,
2297,802,3,"Or. Admin. R. 860-082",http://arcweb.sos.state.or.us/pages/rules/oars_800/oar_860/860_082.html,,,,8/26/2009,,,,
2298,3751,1,"26 Del. C. Â§ 363",http://delcode.delaware.gov/title26/c001/sc03a/index.shtml#TopOfPage,,07/21/2005,,06/01/2006,,,,
2299,167,1,"BETC Permanent Oregon Administrative Rules",http://egov.oregon.gov/ENERGY/CONS/BUS/docs/TempBETCrules18APR11.pdf,,,,4/18/2011,,,,
2300,192,2,"Exemption Handbook",http://www.tax.ny.gov/pdf/publications/orpts/manuals/vol4/solar_report.pdf,"2009-11-06 05:00:00","(most recent version)",,,,,,
2303,3759,0,"Atlanta Code of Ordinances, Chapter 75",https://library.municode.com/ga/atlanta/codes/code_of_ordinances?nodeId=PTIICOORENOR_CH75SUDEDEST,,12/9/2003,,,,,,
2306,2742,1,"KRS § 139.517",https://apps.legislature.ky.gov/law/statutes/statute.aspx?id=28910,,,,,,,,
2307,143,2,"COMAR 03.06.01.10",http://www.dsd.state.md.us/comar/comarhtml/03/03.06.01.10.htm,,,,,,,,
2308,3760,1,"26 Del. C. Â§ 363",http://delcode.delaware.gov/title26/c001/sc03a/index.shtml#P299_25215,,07/21/2005,,06/01/2006,,,,
2309,3760,2,"Municipal Utilities' Green Program Fund Program Regulations",,,,,"09/24/2009 (as amended)",,,,
2310,3761,2,"Delaware Electric Cooperative Renewable Resources Program Regulations",http://www.dnrec.delaware.gov/energy/services/Documents/DEC%20Documents/DEC%20Renewable%20Resource%20Fund%20Program%20REVISED%20Feb%201%202009.pdf,,,,"02/01/2009 (as amended)",,,,
2311,3761,1,"26 Del. C. Â§ 363",http://delcode.delaware.gov/title26/c001/sc03a/index.shtml#P299_25215,,07/21/2005,,06/01/2006,,,,
2312,3762,2,"N.H. Admin. Rules. PUC 2604",http://www.puc.state.nh.us/regulatory/Rules/PUC2600.pdf,,,,1/1/2009,,,,
2313,3765,2,"NYCL Gen Mun § 119-ee et seq.",,"2009-11-19 05:00:00",,"2009-11-19 05:00:00",,,,,
2315,3765,1,"NYCL Town § 198 & 209-i",,"2009-08-26 04:00:00",,"2009-08-26 04:00:00",,,,,
2316,3532,2,"N.M. Stat. § 4-55C-1, et seq.",http://public.nmcompcomm.us/NMPublic/gateway.dll/?f=templates&fn=default.htm,,04/09/2009,,07/01/2009,,,,
2317,3766,1,"Executive Order 31 FY 06/07",http://www.maine.gov/tools/whatsnew/index.php?topic=Gov_Executive_Orders&id=38743&v=Article,,05/08/2007,,,,,,
2318,3766,2,"Maine Model Wind Energy Facility Ordinance",http://www.maine.gov/dacf/municipalplanning/publications.shtml,"2009-08-27 04:00:00",08/27/2009,,,,,uploads/programs/3766/1471014052/796a6168-ba5d-4b69-903c-e843623b6730.doc,"Model Wind Energy Facility Ordinance (1-13-16).doc"
2321,3768,1,"MCL Â§ 208.1430",http://www.legislature.mi.gov/(S(pszpgc450px44kmzzjsqux55))/mileg.aspx?page=getObject&objectName=mcl-208-1430,,"09/11/2008 (subsequently amended)",,09/11/2008,,12/31/2011,,
2324,3538,2,"Wis. Stat. § 66.0627",http://nxt.legis.state.wi.us/nxt/gateway.dll?f=templates&fn=default.htm&d=stats&jd=66.0627,,05/15/2009,,"05/18/2009 (as amended)",,,,
2326,3528,2,"C.R.S. 31-25-500.2 et seq.",http://www.lexisnexis.com/hottopics/Colorado/,,"05/27/2008 (subsequently amended)",,,,,,
2327,65,2,"52 Pa. Code Chapter 75, Subchapter B",https://www.pacodeandbulletin.gov/Display/pacode?file=/secure/pacode/data/052/chapter75/chap75toc.html&d=,"2006-06-22 04:00:00",,"2008-11-29 05:00:00","(most recent amendments)",,,,
2328,3866,1,"N.M. Stat. § 7-2-18.24",http://public.nmcompcomm.us/nmpublic/gateway.dll/?f=templates&fn=default.htm,,04/09/09,,01/01/2010,,12/31/2020,,
2329,3865,1,"Council Bill No. 564-A (Local Law 85 of 2009)",http://legistar.council.nyc.gov/LegislationDetail.aspx?ID=451298&GUID=B81B9B48-C100-428A-AD34-59616CC28C32&Options=ID|Text|&Search=564-A,,12/28/2009,,07/01/2010,,,,
2330,3865,2,"Council Bill No. 476-A (Local Law 84 of 2009)",http://legistar.council.nyc.gov/LegislationDetail.aspx?ID=451082&GUID=52AA7997-4F22-49E9-BDE2-A19FAA29E1C6&Options=ID|Text|&Search=476-A,,12/28/2009,,"05/01/2010 (city buildings); 05/01/2011 (privately-owned buildings)",,,,
2331,3865,3,"Council Bill No. 973-A (Local Law 88 of 2009)",http://legistar.council.nyc.gov/LegislationDetail.aspx?ID=452544&GUID=6D5AC831-E5AD-4A26-B6CC-C46E6ED946FC&Options=ID|Text|&Search=973-A,,12/28/2009,,"12/28/2009 (improvement deadline is 01/01/2025)",,,,
2332,3865,4,"Council Bill No. 967-A (Local Law 87 of 2009)",http://legistar.council.nyc.gov/LegislationDetail.aspx?ID=452543&GUID=AF748A00-A263-4200-A91E-316346690D2A&Options=ID|Text|&Search=967-A,,12/28/2009,,"12/28/2009 (first reports due 12/31/2013)",,,,
2333,3869,1,"Fla. Stat. Â§ 163.08 et seq.",http://www.leg.state.fl.us/Statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0100-0199/0163/Sections/0163.08.html,,05/27/2010,,05/27/2010,,,,
2334,3870,0,"HRS § 46-80 et seq.",http://www.capitol.hawaii.gov/hrscurrent/Vol02_Ch0046-0115/HRS0046/HRS_0046-0080.htm,,"1976, subsequently amended",,,,,,
2335,3871,0,"35-A M.R.S. §3212-A",http://www.mainelegislature.org/legis/statutes/35-A/title35-Asec3212-A.html,,6/9/2009,,9/12/2009,"2021-04-01 04:00:00",,,
2336,3891,0,"NY CRR Public Service, Title 16 Article Â§ 98.2",,,"10/06/1993 (subsequently amended)",,,,,,
2337,3894,2,"CVR 30 000 057 (5.600)",http://psb.vermont.gov/sites/psb/files/rules/OfficialAdoptedRules/5600_Electric_Line_Extensions.pdf,,10/01/2008,,10/01/2008,,,,
2338,3895,0,"Carteret County Code of Ordinances",https://www.municode.com/library/nc/carteret_county/codes/code_of_ordinances?nodeId=COOR_APXFTAST_ART3WIENFA,,,,,,,,
2341,93,3,"NY PSC Order, Case 03-E-0188",http://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId={30CFE590-E7E1-473B-A648-450A39E80F48},,01/08/2010,,01/08/2010,,,,
2342,254,1,"Resolution Number 37122",https://www.portlandoregon.gov/citycode/article/54355,,4/22/2015,,,,,,
2345,3917,3,"CMR 65-407-324",http://www.maine.gov/sos/cec/rules/65/407/407c324.doc,,01/04/2010,,,,,,
2346,3734,3,"Regulatory Commission of Alaska Order R-09-001(3), Appendix A",http://rca.alaska.gov/RCAWeb/ViewFile.aspx?id=e9dd2dcf-76f6-4c9f-9ed7-b6f71ef1e424,,,"2010-01-15 05:00:00",,,,,
2347,309,3,"NY CLS Town § 263",https://www.nysenate.gov/legislation/laws/TWN/263,,,,1981,,,,
2348,309,4,"NY CLS Vill § 7-704",https://www.nysenate.gov/legislation/laws/VIL/7-704,,,,1981,,,,
2349,3929,1,"N.J. Stat. Â§ 40:55D-66.11",http://lis.njleg.state.nj.us/cgi-bin/om_isapi.dll?clientID=193358&Depth=4&TD=WRAP&advquery=%2240%3a55D-66.11%22&headingswithhits=on&infobase=statutes.nfo&rank=&record={1054A}&softpage=Doc_Frame_Pg42&wordsaroundhits=2&x=52&y=16&zz=,,03/31/2009,,03/31/2009,,,,
2350,3929,2,"N.J. Stat. Â§ 40:55D-66.12 et seq.",http://lis.njleg.state.nj.us/cgi-bin/om_isapi.dll?clientID=193360&Depth=4&TD=WRAP&advquery=%2240%3a55D-66.12%22&headingswithhits=on&infobase=statutes.nfo&rank=&record={1054C}&softpage=Doc_Frame_Pg42&wordsaroundhits=2&x=35&y=8&zz=,,01/16/2010,,01/16/2010,,,,
2357,3974,1,"Ind. Code § 6-3-2-5.3",http://www.in.gov/legislative/ic/code/title6/ar3/ch2.html,,07/2009,,01/01/2009,,,,
2359,3976,1,"S.D. Codified Laws § 43-13-16, et seq.",https://sdlegislature.gov/Statutes/Codified_Laws/DisplayStatute.aspx?Type=Statute&Statute=43-13-16,,"1996 (subsequently amended)",,1996,,,,
2360,3943,0,"S.D. Codified Laws § 43-13-21, et seq.",http://legis.sd.gov/Statutes/Codified_Laws/DisplayStatute.aspx?Type=Statute&Statute=43-13-21,,2009,,2009,,,,
2361,3978,1,"35-A M.R.S. Â§10113",http://www.mainelegislature.org/legis/statutes/35-A/title35-Asec10113.html,,,,07/01/2009,,,,
2363,3980,1,"N.M. Stat. § 7-9-54.3",https://laws.nmonesource.com/w/nmos/Chapter-7-NMSA-1978#!fragment/zoupio-_Toc12627974/BQCwhgziBcwMYgK4DsDWszIQewE4BUBTADwBdoAvbRABwEtsBaAfX2zgEYAmANi4HYAnPwAsASgA0ybKUIQAiokK4AntADk6iRDi5sAG30BhJGmgBCZNsJhcCRcrWbrthAGU8pAEJqASgFEAGX8ANQBBADkjfwlSMAAjaFJ2M,,"2002 (subsequently amended)",,,,,,
2364,453,4,"NY PSC Order Case 09-E-0819 et al.",http://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId={72054067-55DE-444D-A554-130F9C7EA25F},,02/12/2010,,02/26/2010,,,,
2365,3981,0,"N.D. Cent. Code, § 17-04-02 et seq.",http://www.legis.nd.gov/cencode/t17c04.pdf,,"3/30/2005 (subsequently amended)",,2005,,,,
2366,658,2,"Instructions for IRS Form 3468",http://www.irs.gov/pub/irs-pdf/i3468.pdf,,,,,,,,
2367,658,3,"IRS Form 3468",http://www.irs.gov/pub/irs-pdf/f3468.pdf,,,,,,,,
2368,3544,2,"CMR 65-407-325",http://www.maine.gov/sos/cec/rules/65/407/407c325.doc,,,,02/13/2010,,12/31/2015,,
2369,43,3,"CDR § 26-3000-3001",http://regulations.delaware.gov/AdminCode/title26/3000/3001.shtml#TopOfPage,,,"2011-07-01 04:00:00","(most recent adoption)",,,,
2370,3991,1,"M.G.L. ch. 25A, Â§ 11F",http://www.malegislature.gov/Laws/GeneralLaws/PartI/TitleII/Chapter25A/Section11F,,"1997 (subsequently amended)",,,,,,
2371,3991,2,"225 CMR 14.00 (Final)",http://www.mass.gov/eea/docs/doer/rps-aps/225-cmr-14-00-122010-clean.pdf,,"12/20/2010 (subsequently revised)",,01/07/2011,,,,
2372,219,2,"N.J.A.C. § 18:24-26.1 et seq.",http://www.lexisnexis.com/hottopics/njcode/,,,,"12/01/2008 (most recent version)",,,,
2373,3411,4,"Final Order Standard Offer Price Determination for SPEED Resources",,,01/15/2010,,,,,,
2379,2921,2,"Publication TSD-426",http://www.state.wv.us/taxrev/taxdoc/TSDPublications/tsd426.pdf,,05/2008,,,,,,
2380,4006,1,"Solar*Rewards Customer Contract (Sheet 9-13 et seq.)",http://www.xcelenergy.com/staticfiles/xe/Marketing/Files/MN-SR-Contract.pdf,,,,03/01/2010,,,,
2382,4013,1,"Md. Public Utility Companies Code Â§ 7-701 et seq.",http://mgaleg.maryland.gov/webmga/frmStatutesText.aspx?article=gpu&section=7-101&ext=html&session=2015RS&tab=subject5,,04/24/2007,,"01/01/2008 (subsequently amended)",,,,
2383,4013,2,"COMAR 20.61.01 et seq.",http://www.dsd.state.md.us/comar/subtitle_chapters/20_Chapters.aspx#Subtitle61,,,,"04/02/2012 (most recent revision)",,,,
2384,4020,0,"Act 7075",http://www.legvi.org/vilegsearch/ShowPDF.aspx?num=7075&type=Act,,07/03/2009,,,,,,
2385,2507,2,"Act No. 7075",http://www.edinenergy.org/pdfs/usvi_act7075.pdf,,2009,,,,,,
2386,4023,1,"N.J. Stat. Â§ 52:27D-141.1 et seq.",https://www.njleg.state.nj.us/2008/Bills/PL09/33_.PDF,,03/31/2009,,03/31/2009,,,,
2388,4026,1,"N.J. Stat. Â§ 54:4-23.3c",https://law.justia.com/codes/new-jersey/2013/title-54/section-54-4-23.3/,,01/16/2010,,07/01/2010,,,,
2389,3531,2,"S.B. 110",http://leg1.state.va.us/cgi-bin/legp504.exe?101+ful+SB110ER+hil,,03/11/2010,,07/01/2010,,,,
2391,1325,0,,,,,,,,12/31/2011,,
2392,4029,1,"N.M. Stat. § 7-9-114",https://laws.nmonesource.com/w/nmos/Chapter-7-NMSA-1978#!fragment/zoupio-_Toc12628154/BQCwhgziBcwMYgK4DsDWszIQewE4BUBTADwBdoAvbRABwEtsBaAfX2zgEYAmANi4A4OAVgAsASgA0ybKUIQAiokK4AntADk6iRDi5sAG30BhJGmgBCZNsJhcCRcrWbrthAGU8pAEJqASgFEAGX8ANQBBADkjfwlSMAAjaFJ2M,,03/08/2010,,07/01/2010,,,,
2393,167,0,"HB 3680",http://www.leg.state.or.us/10ss1/measpdf/hb3600.dir/hb3680.en.pdf,,3/18/2010,,,,,,
2394,2903,3,"83 Ill. Adm. Code, Part 467",http://www.ilga.gov/commission/jcar/admincode/083/08300467sections.html,,02/10/2010,,03/01/2010,,,,
2398,2569,3,"Executive Order 515 (2009)",http://www.mass.gov/courts/docs/lawlib/eo500-599/eo515.pdf,,10/27/2009,"2009-10-27 04:00:00",,,,,
2403,4043,0,"N.M. Stat. § 7-36-21.2",https://law.justia.com/codes/new-mexico/2011/chapter7/article36/section7-36-21.2/,,3/3/2010,,1/1/2010,,,,
2404,1908,3,"SB 200",http://legis.state.nm.us/Sessions/10%20Regular/final/SB0200.pdf,,3/8/2010,,1/1/2011,,,,
2409,4054,1,"CA Public Resources Code § 26011.8",http://www.leginfo.ca.gov/cgi-bin/displaycode?section=prc&group=26001-27000&file=26004-26017,"2010-03-24 04:00:00",,,,"2021-01-01 05:00:00",,,
2411,3529,2,"Utah Code 59-7-614.7",http://le.utah.gov/xcode/Title59/Chapter7/59-7-S614.7.html?v=C59-7-S614.7_1800010118000101,,,,,,,,
2417,4057,1,"IURC No. E-16 Case 43623",http://www.in.gov/iurc/files/43623Iorder_021010.pdf,,02/10/2010,,,,,,
2418,3350,0,"N.M. Stat. § 7-2A-25",http://www.nmonesource.com/nmnxtadmin/NMPublic.aspx,,,,,,,,
2419,2574,3,"N.M. Stat. § 7-2A-25",http://www.nmonesource.com/nmnxtadmin/NMPublic.aspx,,3/9/2009,,7/1/2009,,,,
2420,4062,0,"35-A MRSA §10151 et seq.",http://www.mainelegislature.org/legis/statutes/35-A/title35-Ach99sec0.html,,04/01/2010,,04/01/2010,,,,
2423,989,4,"Decision & Order No. 24238",,,5/22/2008,,,,,,
2424,989,3,"Decision & Order No. 24159",,,4/18/2008,,,,,,
2425,2528,2,"H.B. 1022",http://leg6.state.va.us/cgi-bin/legp604.exe?101+ful+HB1022ER+hil,,04/02/2010,,07/01/2010,,,,
2426,4065,0,"S.B. 623 (duplicate bill H.B. 803)",http://leg6.state.va.us/cgi-bin/legp604.exe?101+ful+SB623ER,,04/02/2010,,07/01/2010,,,,
2428,4068,1,"SDCL § 10-4-42 et seq.",http://legis.state.sd.us/statutes/DisplayStatute.aspx?Type=Statute&Statute=10-4,,3/26/2010,,7/1/2010,,,,
2429,4071,1,"Milwaukee Code of Ordinances, 304-26.5",http://www.city.milwaukee.gov/ImageLibrary/Groups/cityMilShines/Documents/30426_5.doc,,03/11/2010,,,,,,
2430,4072,1,"SDCL Â§ 10-45B-16, et seq.",http://legis.state.sd.us/statutes/DisplayStatute.aspx?Type=Statute&Statute=10-45B,,3/29/2010,,1/1/2010,,12/31/2012,,
2432,4076,0,"Pitt County Zoning Ordinance (page 145)",https://www.pittcountync.gov/DocumentCenter/View/806/Zoning-Ordinance-PDF-Adopted-11-18-19---Effective-1-1-20,,3/15/2010,,4/1/2010,,,,
2434,3098,4,"26 USC § 6431",http://www.gpo.gov/fdsys/pkg/USCODE-2013-title26/pdf/USCODE-2013-title26-subtitleF-chap65-subchapB-sec6431.pdf,,"02/17/2009 (subsequently amended)",,"03/18/2010 (for QECBs)",,,,
2435,93,4,"NY PSC Order, Case 03-E-0188",http://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId={C05CD0D6-8EA5-4CB9-A9FA-6ADD3AECB739},,04/02/2010,,04/02/2010,,,,
2436,806,2,"Utah Admin Code R746-312",http://www.rules.utah.gov/publicat/code/r746/r746-312.htm,,4/1/2010,,4/30/2010,,,,
2437,40,4,"SCC Order Adopting Net Metering Regulations (PUE-2009-00105)",,,04/13/2010,,04/28/2010,,,,
2438,4102,1,"73 P.S. Â§ 1648.1 et seq.",,,"11/30/2004 (subsequently amended)",,06/01/2006,,,,
2439,4102,2,"PUC Rulemaking Order Docket No. L-00060180",http://www.puc.state.pa.us/PCDOCS/1023111.doc,,09/25/2008,,11/22/2008,,,,
2441,1704,2,"Executive Order No. 18 (Markell)",http://governor.delaware.gov/orders/exec_order_18.shtml#TopOfPage,"2010-02-17 05:00:00",,,,,,,
2442,4111,1,"26 Del. C. Â§ 351 et seq.",http://delcode.delaware.gov/title26/c001/sc03a/index.shtml#P11_150,,"07/21/2005 (subsequently amended)",,,,,,
2443,4112,1,"Executive Order No. 18 (Markell)",http://governor.delaware.gov/orders/exec_order_18.shtml#TopOfPage,,02/17/2010,,,,,,
2444,4111,2,"CDR Â§ 26-3000-3008",http://regulations.delaware.gov/AdminCode/title26/3000/3008.shtml#TopOfPage,,12/08/2009,,"01/10/2010 (most recent adoption)",,,,
2446,4091,0,"San Francisco Ordinance 016-10",http://www.sfbos.org/ftp/uploadedfiles/bdsupvrs/ordinances10/o0016-10.pdf,,2/8/2010,,,,,,
2447,3527,1,"CA Public Resources Code § 26050 et. seq.",http://www.leginfo.ca.gov/cgi-bin/calawquery?codesection=prc&codebody=&hits=20,,4/21/2010,,4/21/2010,,,,
2448,4118,1,"CA Public Utilities Code § 2860, et seq.",http://www.leginfo.ca.gov/cgi-bin/displaycode?section=puc&group=02001-03000&file=2860-2867.4,,10/12/2007,,1/1/2008,,,,
2449,4118,2,"CSI Thermal Handbook",http://www.cpuc.ca.gov/NR/rdonlyres/46DCB590-C6EF-4BB4-8E54-DBD3D4A1087D/0/CSIThermalHBFeb15.pdf,,,,"February 2015",,,,
2451,2660,5,"NCUC Order, Docket No. E-100, Sub 113",http://starw1.ncuc.net/NCUC/ViewFile.aspx?Id=84e6ed39-314a-41b0-bd8a-ac69c4ad0a84,,03/26/2014,,,,,,
2452,1661,5,"Tax Credit Guidelines",http://www.azcommerce.com/media/264459/Solar-Guidelines-2014.pdf,,,,,,,,
2453,1682,5,"Tax Credit Guidelines",http://www.azcommerce.com/media/264459/Solar-Guidelines-2014.pdf,,,,,,,,
2454,357,2,"Minn. Stat. § 216B.241(9)",https://www.revisor.mn.gov/statutes/?id=216B.241#stat.216B.241.9,"2008-05-08 04:00:00",,,,,,,
2455,3098,5,"IRS Notice 2010-35",http://www.irs.gov/pub/irs-drop/n-10-35.pdf,,,,04/26/2010,,,,
2456,1703,6,"Executive Order D2010-006",http://www.colorado.gov/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3D683%2F123%2FD+2010-006+%28Greening+2010%29+2.pdf&blobheadervalue2=abinary%,,4/22/2010,,4/22/2010,,,,
2457,3422,2,"Tax Administrative Rule 110-21D (Agency Approved Rule)",http://apps.sos.wv.gov/adlaw/csr/rule.aspx?rule=110-21D,,11/2009,,,,,,
2464,4153,1,"Arkansas Code § 26-51-311 et seq.",http://www.lexisnexis.com/hottopics/arcode/Default.asp,"2009-04-01 04:00:00",,"2008-01-01 05:00:00",,"2033-12-31 05:00:00",,,
2468,3570,3,"Program Guidelines",http://www.azcommerce.com/media/274345/RETIP-Guidelines-6-13-14-wage-updated.pdf,,,,,,,,
2470,3395,1,"Minn. Stat. § 17.115",https://www.revisor.mn.gov/statutes/?id=17.115,,1988,,,,,,
2476,3397,2,"C.R.S. 29-2-105",http://www.lexisnexis.com/hottopics/colorado/,,,,,,,,
2477,2951,0,"CRS § 31-15-602","http://www.lexisnexis.com/hottopics/colorado?source=COLO;CODE&tocpath=1CLW1CIC1YPEOOAK9,2DTSTXFJPOU7XQM4Z,39UEJG8DGPMCDMRMQ;1AP0FHP1JS0624R2A,2BI4ZMKHP8AFBXJC1,3WWTSCL9Q3QCD8UHU;1SSTAUI6MSQJAG0NV,29I867PEOKVGVNQ8M,3AS2Q0SYTHU4JABHK;14F6MDOKZLBAI43ZA,2VS82","2008-05-20 04:00:00","Subsequently amended",,,"2018-07-01 04:00:00",,,
