id,name,state_id,utility_id
6156,"Union County Electric Cooperative",48,0
6159,"Upper Peninsula Power Company",26,0
6169,"Washington State University Energy Program",55,0
6170,"West Oregon Electric Cooperative, Inc.",42,0
6173,"West Virginia University",56,0
6182,"American Public Power Association",11,0
6185,"Clean Energy Coalition",26,0
6188,"DTE Energy",26,0
6189,"Edison Electric Institute",11,0
6191,"Energy Sciences",26,0
6192,"Energy Solutions Center",11,0
6196,"Lake Superior State University",26,0
6197,"Lawrence Technological University",26,0
6198,"Michigan Department of Energy, Labor, & Economic Growth",26,0
6199,"Michigan Department of Environmental Quality",26,0
6200,"Michigan Manufacturers Association",26,0
6201,"Michigan Manufacturing Technology Center",26,0
6206,"Non-Ferrous Founders' Society",11,0
6209,"Original Equipment Suppliers Association",11,0
6211,"Pump Systems Matter",35,0
6214,"Southeast Michigan Sustainable Business Forum",26,0
6216,"U.S. Department of Agriculture",11,0
6217,"U.S. Department of the Treasury",11,0
6223,"Wayne State University",26,0
6227,"Alabama Industrial Development Training",1,0
6228,"Arkansas Economic Development Commission (AEDC) Energy Office",5,0
6236,"Municipal Gas Authority of Georgia",13,0
6237,"Central Georgia Electric Membership Corp.",13,0
6241,"Nicor Gas",17,0
6242,"North Shore Gas",17,0
6243,"Peoples Gas",17,0
6245,"Indianapolis Power & Light Company",18,0
6246,"Indiana Department of Environmental Management",18,0
6248,"Indiana Manufacturers Association",18,0
6249,"Indiana Small Business Development Center",18,0
6252,"Alton Municipal Electric",19,0
6257,"Paullina Municipal Utilities",19,0
6261,"Kansas Gas Service",20,0
6263,"Westar Energy",20,0
6268,"Clark Energy Cooperative",21,0
6269,"Meade County Rural Electric Cooperative Corporation",21,0
6270,"Mountain Association for Community Economic Development",21,0
6276,"SEMCO Energy",26,0
6279,"Thumb Electric Cooperative",26,0
6280,"Arrowhead Electric Cooperative, Inc.",27,0
6281,"Minnesota Valley Cooperative Light & Power Association",27,0
6287,"Mississippi Development Authority Energy Division",28,0
6289,"Mississippi Enterprise for Technology",28,0
6290,"Mississippi Manufacturers Association",28,0
6291,"Mississippi State University",28,0
6292,"North Mississippi Industrial Development Association (NMIDA)",28,0
6294,"White River Valley Electric Cooperative",29,0
6306,"Southern Connecticut Gas",8,0
6310,"PSNC Energy",38,0
6314,"Center for Energy Research and Technology",38,0
6315,"North Carolina Solar Center",38,0
6317,"Public Service Electric and Gas Company",35,0
6318,"New York State Energy Research and Development Authority",37,0
6319,"Jamestown Board of Public Utilities",37,0
6325,"Pennsylvania Department of Community and Economic Development",44,0
6333,"Cuyahoga County Department of Development",40,0
6334,"Oklahoma State University",41,0
6336,"Oklahoma Department of Career and Technical Education",41,0
6337,"South Carolina Electric and Gas",47,0
6345,"Fort Pierre Municipal Utilities",48,0
6353,"Wisconsin Public Service",57,0
6354,"Black River Falls Municipal Utilities",57,0
6355,"Columbus Water and Light",57,0
6359,"Southside Electric Cooperative",54,0
6364,"Texas State Energy Conservation Office",50,0
6365,"Lower Colorado River Authority",50,0
6366,"Texas Renewable Energy Industries Association",50,0
6367,"Berkeley Office of Energy and Sustainable Development",6,0
6370,"Berkshire Gas Co.",25,0
6374,"Washington State Department of Ecology",55,0
6377,"Montana Manufacturing Extension Center",30,0
6380,"Minnesota Technical Assistance Program",27,0
6381,"University of Minnesota",27,0
6384,"Northwest Energy Efficiency Alliance",16,0
6390,"Duke Energy Indiana, Inc.",18,0
6392,"Duke Energy Ohio, Inc.",40,0
6403,"Copper Valley Electric Association, Inc.",2,0
6409,"Glencoe Municipal Electric Plant",27,0
6412,"Tullahoma Utilities Board",49,0
6415,"Flint Electric Membership Corp.",13,0
6462,"Pulaski Electric & Gas Systems",49,0
6472,"St. Charles Electric Utility",17,0
6552,"Blaine City Light Dept.",55,0
6571,"Lake Mills Light & Water Dept.",57,0
6573,"Diverse Power",13,0
6620,"Carroll Electric Membership Corp.",13,0
6629,"Blachly-Lane County Coop Electric Association",42,0
6635,"Evansville Water & Light Dept.",57,0
6660,"Broad River Electric Coop, Inc.",47,0
6663,"Tri-County Electric Cooperative (MO)",29,0
6682,"Mid-Ohio Energy Coop, Inc.",40,0
6684,"Waverly Light & Power",19,0
6726,"Tri-County Electric Cooperative (MN)",27,0
6745,"Grand Rapids Public Utility Commission",27,0
6774,"Cumberland Electric Membership Corp.",49,0
6809,"East Grand Forks Water & Light",27,0
6816,"Pontotoc Electric Power Association",28,0
6818,"Wright-Hennepin Coop Electric Association",27,0
6854,"Beartooth Electric Coop, Inc.",30,0
6886,"Energy Northwest, Inc.",55,0
6911,"PUD No. 1 of Skamania County",55,0
6912,"Richmond Power & Light",18,0
6933,"Yampa Valley Electric Association, Inc.",7,0
6957,"Ohio Edison",40,0
6972,"Cavalier Rural Electric Coop, Inc.",39,0
6982,Met-Ed,11,0
7038,"Sun River Electric Coop, Inc.",30,0
7077,"Edmond Electric Dept.",41,0
7096,"Taunton Municipal Lighting Plant",25,0
7105,"Washington City Power",51,0
7108,"Memphis Light, Gas & Water Division",49,0
7122,"Withlacoochee River Electric Coop, Inc.",12,0
7144,"Mayfield Electric & Water Systems",21,0
7148,"Oak Ridge Electric Dept., City of",49,0
7162,"Nolin Rural Electric Coop Corp.",21,0
7164,"Otero County Electric Coop, Inc.",36,0
7175,"Rockwood Electric & Gas Utility",49,0
7209,"Southern Illinois Electric Coop",17,0
7221,"Rayle Electric Membership Corp.",13,0
7242,"Danville Electric & Gas",54,0
7268,"Fergus Electric Coop, Inc.",30,0
7274,"Okefenoke R.E.M.C.",13,0
7304,"Corn Belt Energy Corp.",17,0
7311,"Coweta-Fayette Electric Membership Corp.",13,0
7314,"Hudson Light & Power Dept.",25,0
7337,"Southwestern Electric Cooperative, Inc. (IL)",17,0
7345,"Woodruff Electric Coop Corp.",5,0
7386,"Hustisford Electric Utility",57,0
7394,"Clinton Utilities Board",49,0
7443,"South Jersey Gas Co.",35,0
7462,"Centralia Light Dept.",55,0
7479,"Seward Electric Dept.",32,0
7483,"Clayton Electric Dept.",38,0
7505,"Murfreesboro Electric Dept.",49,0
7532,"Lenoir City Utilities Board",49,0
7546,"Central Electric Membership Corp.",38,0
7548,"Randolph Electric Membership Corp.",38,0
7551,"Wyrulec Co.",58,0
7594,"San Luis Valley Rural Electric Cooperative",7,0
7595,"Shelby Energy Coop, Inc.",21,0
7608,"Gaz Métropolitain & Co., LP",11,0
7630,"Waterloo Water & Light Commission",57,0
7637,"UGI Penn Natural Gas, Inc.",44,0
7648,"Rowley Municipal Lighting Plant",25,0
7668,"Cuivre River Electric Coop, Inc.",29,0
7679,"Wolfeboro Municipal Electric Dept.",34,0
7709,"Chicopee Electric Light Dept.",25,0
7716,"Ipswich Municipal Light Dept.",25,0
7738,"New-Mac Electric Coop, Inc.",29,0
7747,"Gulf Coast Electric Coop, Inc.",12,0
7770,"Big Sandy Rural Electric Coop Corp.",21,0
7784,"Sand Mountain Electric Cooperative",1,0
7813,"Jackson Electric Membership Corp.",13,0
7817,"Maryville Utilities Board",49,0
7838,"Westfield Gas & Electric Light Dept.",25,0
7840,"Woodville Electric Light System",40,0
7860,"Los Alamos County Utilities",36,0
7874,"Navopache Electric Coop, Inc.",4,0
7887,"Lorain-Medina Rural Electric Coop, Inc.",40,0
7934,"Central Valley Electric Coop, Inc.",36,0
7963,"Carroll Electric Coop, Inc.",5,0
8004,"Ripley Power & Light Co.",49,0
8018,"Pioneer Rural Electric Coop, Inc.",40,0
8023,"Hartford Electric Utility",57,0
8060,"Duquesne Light Co.",44,0
8095,"Palo Alto Utilities Dept.",6,0
8131,"Southwest Gas Corp., Nevada Div.",33,0
8151,"North Georgia Electric Membership Corp.",13,0
8164,"Concord Board of Light & Water",38,0
8233,"Cumberland Valley RECC",21,0
8242,"Choctawhatchee Electric Coop, Inc.",12,0
8263,"Coos-Curry Electric Coop, Inc.",42,0
8266,"Westby Electric & Water Utilities",57,0
8275,"Bridger Valley Electric Association, Inc.",58,0
8294,"North Platte Municipal Light & Power",32,0
8312,"Mountain Electric Coop, Inc.",49,0
8338,"Jemez Mountains Electric Coop, Inc.",36,0
8359,"Crawfordsville Electric Light & Power",18,0
8372,"Entergy New Orleans, Inc.",22,0
8388,"Tyler Municipal Light & Power Dept.",27,0
8407,"New Mexico Gas Co.",36,0
8408,"Prairie Land Electric Coop, Inc.",20,0
8419,"Singing River Electric Power Association",28,0
8421,"Wharton County Electric Coop, Inc.",50,0
8423,"Jackson Purchase Energy Corp.",21,0
8430,"Wasco Electric Cooperative",42,0
8438,"Kankakee Valley R.E.M.C.",18,0
8443,"Wiregrass Electric Coop, Inc.",1,0
8448,"National Fuel Gas Distribution Corp.",37,0
8512,"Midwest Electric, Inc.",40,0
8538,"Parkland Light & Water Co.",55,0
8543,"Middle Tennessee Electric Membership Corp.",49,0
8554,"Gothenburg Public Works Division",32,0
8562,"Holmes-Wayne Electric Coop, Inc.",40,0
8564,"Upson County Electric Membership Corp.",13,0
8571,"Bountiful City Light & Power",51,0
8590,"Hurricane City Power",51,0
8595,"Pella Municipal Power & Light Dept.",19,0
8608,"Rio Grande Electric Coop, Inc.",50,0
8614,"Keys Energy Services",12,0
8634,"Southwest Gas Corp., California Div.",6,0
8666,"UGI Utilities, Inc.",44,0
8672,"Fairfield Electric Coop, Inc.",47,0
8705,"Ravalli County Electric Coop, Inc.",30,0
8731,"Mississippi County Electric Coop, Inc.",5,0
8739,"Inter-County Rural Electric Coop Corp.",21,0
8767,"Northeast Nebraska Public Power District",32,0
8786,"Columbia Rural Electric Association, Inc.",55,0
8843,"PUD No. 1 of Douglas County",55,0
8850,"Traverse City Light & Power",26,0
8854,"Hopkinsville Electric System",21,0
8882,"Alameda Municipal Power",6,0
8897,"Cuba City Light & Water Utility",57,0
8900,"Alaska Energy Efficiency Partnership",2,0
8901,"Green Energy DC",10,0
8903,"Garfield Clean Energy Initiative",7,0
8906,"Delaware Municipal Electric Corporation",9,0
8913,"The Community Foundation",13,0
8919,"Oklahoma Municipal Power Authority",41,0
8920,"Mid South Synergy",50,0
8929,"Columbus Electric Coop, Inc.",4,0
8952,"Rhode Island Economic Development Corporation",46,0
8983,"Farmers Rural Electric Cooperative Corporation (KY)",21,0
8984,"Dominion East Ohio",40,0
8985,"Dominion Hope - West Virginia",56,0
9013,"Dominion Virginia/North Carolina Power",38,0
9014,"Emera Maine",23,0
9015,"FirstEnergy Corporation",35,0
9016,"Mass Save",25,0
9017,"Efficiency Works",7,0
9018,"Lighting Design Lab",55,0
9019,"Duke Energy Florida",12,0
9020,"First Energy",24,0
9021,"Central Minnesota Municipal Power Agency",27,0
9022,"Retired Engineer Technical Assistance Foundation (RETAF)",26,0
9024,"Electric Cooperatives of Arkansas",5,0
9026,"Missouri River Energy Services",19,0
9027,"Minnkota Power Cooperative",27,0
9030,CLEARresult,11,0
